subawardee_uei,subawardee_name,entity_url,company_linkedin_url
C3KXNLTAAY98,THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,http://www.uthscsa.edu,
C3LRVHN8GPL7,"EDGEWATER TECHNICAL ASSOCIATES, LLC",http://www.edgewatertech.net,https://linkedin.com/company/edgewater-technical-associates
C3LWSC4KFB64,"SALINAS CONSTRUCTION, INC.",https://salinasconcrete.com,https://linkedin.com/company/salinas-construction-inc
C3MBRTJQUMZ3,"PLEXSYS INTERFACE PRODUCTS, INC",http://www.plexsys.com,https://linkedin.com/company/plexsys
C3MNCFVL6Q94,"CHIP SCAN, INC.",https://chipscan.us,https://linkedin.com/company/chipscan
C3NRYDF1K755,CHEMRING ENERGETIC DEVICES INC,http://www.chemringenergeticdevices.com,https://linkedin.com/company/chemring-energetic-devices
C3P8H93LRLG3,IBILITY LLC,www.ibility.io,https://linkedin.com/company/ibilityllc
C3PBTZVM3HX9,"DOW DEVELOPMENT LABORATORIES, LLC",,
C3X8QMRJVJH5,THE DISTRICT COMMUNICATIONS GROUP LLC,http://www.dcgcommunications.com,https://linkedin.com/company/the-district-communications-group
C41BL429GWA5,STELVIO CONSULTING LLC,,
C41FQQL7NFB3,SCIREQ SCIENTIFIC RESPIRATORY EQUIPMENT INC,,
C42CD9VJHGN6,ALPHA CONSTRUCTION AND ENGINEERING CORPORATION,http://WWW.ALPHACORPORATION.COM,https://linkedin.com/company/alpha-corporation
C43ANN1LX5P3,"LA ESPERANZA, INC",http://www.laesperanza.org,
C43DLCSKXGM8,"GLOBAL CONNECTIONS TO EMPLOYMENT, INC.",https://gce.org,https://linkedin.com/company/gce-global-connections-employment
C43XKS1HJ746,NORTH WATER DISTRICT LABORATORY SERVICES INC,www.nwdls.com,https://linkedin.com/company/north-water-district-lab-services-inc
C473AL7DU8A5,WORLD SHINE LLC,,
C47BNA8GM833,ACCENTURE FEDERAL SERVICES LLC,www.accenture.com,https://linkedin.com/company/accenture
C493CCXP5PX5,"SAAB, INC",www.saabinc.com,https://linkedin.com/company/saab-inc-us
C49DW6NQYLV5,"CROSSPOINT COMMUNICATION SERVICES, INC.",,
C49PVZ146Z15,"LOWER ALABAMA HEATING COOLING & REFRIGERATION, LLC",www.loweralabamahvac.com,
C4A1KK6XFDH6,ALTA VISTA CONSULTING LLC,www.avc-id.com,
C4BXLBC11LC6,SYRACUSE UNIVERSITY,www.syracuse.edu,
C4CGDYMULBF9,"ZODIAC OF NORTH AMERICA, INC.",https://zodiacmilpro.com/,
C4CLBJLZLE13,INVOKE PUBLIC SECTOR USA LLC,www.invokepublic.com,https://linkedin.com/company/invoke-inc
C4DJDVU7L9X5,MASAFAT CAR RENTAL CO,https://masafatrental.com/,
C4DLEVNNB797,INTERCONNECT CABLE TECHNOLOGIES CORPORATION,http://www.ictcusa.com,https://linkedin.com/company/ictcusa
C4FJQ11ALL79,BANNER METALCRAFT INC,bannermetalcraft.com,https://linkedin.com/company/banner-metalcraft-inc
C4FML2AL9LQ5,"3 S ENGINEERING, LLC",,
C4GPPNCBZEU5,MJG TECHNOLOGIES INC,http://www.electricmatch.com,
C4HEJ2KVUED5,LEE COMPANY,http://www.leecompany.com,https://linkedin.com/company/leecompany
C4J6ZJKDY4K9,ALIGN PRECISION CORP,https://alignprecision.com,https://linkedin.com/company/align-precision
C4KEJ4LA7XD3,"ALDEROM, LLC",,
C4MUD4XCX2J7,AC CORPORATION,www.accorporation.com,https://linkedin.com/company/ac-corporation---greensboro-nc
C4NNS2MA4ZY1,MUTUAL TELECOM SERVICES INC.,www.gotyto.com,https://linkedin.com/company/gotyto
C4PYP2HWT967,"S-3 SERVICES, INC.",http://www.s3services.us,
C4QKCEBYLHV7,"VOLKERT, INC.",www.volkert.com,https://linkedin.com/company/volkert-inc.
C4RUF1Y9RV33,SUPPLY PARTNER LLC,https://supplypartnerllc.com/supplypartnerllc/outpost/login,
C4S6Z1ALKEP1,MONO MACHINES LLC,https://supplychimp.com/,https://linkedin.com/company/supply-chimp
C4W2ZXRD7Z33,PAMAS PARTIKELMESS- UND ANALYSESYSTEME GMBH,https://www.pamas.de,https://linkedin.com/company/pamas-partikelmess--und-analysesysteme-gmbh
C4Y8F9N8BH28,WATERSHED ADVISORS LLC,https://watershed-advisors.com/,https://linkedin.com/company/watershed-advisors
C511UUL5JH95,"L3 TECHNOLOGIES, INC.",www.L3Harris.com,https://linkedin.com/company/l3harris-technologies
C52VK63TPJ23,GOLDEN HOMES LLC,,
C5AVL25NKLD4,"BISCO INDUSTRIES, INC.",www.biscoind.com,https://linkedin.com/company/bisco-industries
C5BMZBK3DG67,BLACKSTONE TECHNOLOGY GROUP,http://www.bstonetech.com,https://linkedin.com/company/blackstone-technology-group
C5BWDL53NMM3,"ACE LIGHTNING PROTECTION, INC",www.acelightning.net,https://linkedin.com/company/ace-lightning-protection-inc
C5DYFZEMMLE5,CABLE ASSOCIATES INC,http://www.cableassociates.com,https://linkedin.com/company/cable-associates-inc-
C5H3NY6S8HL5,MIDDLEBURG YARN PROCESSING CO INC,,
C5H8N7EKMTV3,"PEGASUS TECHNICAL SERVICES, INC",,
C5J6ZES5KSL6,"ACCUTECH INSTRUMENTATION, INC.",http://www.accutech.net,https://linkedin.com/company/accutechinstrumentation
C5JMCDPSCJU1,CINTEOT INC.,http://www.cinteot.com,https://linkedin.com/company/cinteot-inc-
C5KACL7N62D9,"PITTSBURGH FLUID SYSTEMS, LLC",https://pittsburgh.swagelok.com/en,https://linkedin.com/company/swagelok-pittsburgh-tri-state-area
C5LSSYNC3N23,"CHENEGA MISSION PRODUCTS, LLC",,
C5NPQ1XAES18,MILLENNIUM POWER SYSTEMS SERVICES LLC,,
C5SLSW1ZJ595,"COMPASS CONCRETE SERVICES, LLC",,
C5V4B9HX5F65,"HYPER LABS, INC",http://www.hyperscience.ai,https://linkedin.com/company/hyperscience
C5VKXLT1TFX7,GT ELECTRIC SERVICES LLC GTES HOLDINGS INC ASPEN CAPITAL HOLDINGS,,
C5XUWSMZ7BR6,TROPICAL HEALTH LLP,https://www.trophealth.com,https://linkedin.com/company/tropical-health
C5YGEX97JMK9,PARTNER FORCES LLC,www.partnerforces.com,https://linkedin.com/company/partner-forces-llc
C5ZEKDRM1NG5,"PLAYER AND COMPANY, LLC",www.playercompany.com,https://linkedin.com/company/player-and-company
C5ZUFXUB6EB6,GLO SOLUTIONS INC.,http://www.glosolutionsinc.com,https://linkedin.com/company/glo-solutions-inc-
C61KLDW3U5L3,INCONTACT INC,http://www.nice.com,https://linkedin.com/company/nice-systems
C61PPJW2U1G6,"COMARK, LLC",https://www.comarkcorp.com,https://linkedin.com/company/comark
C62MMKK7LM95,"GREENFIELD DATA SOLUTIONS, LLC",,
C65MCHLL9TE8,ZYCI LLC,www.zyci.com,https://linkedin.com/company/zyci-cnc-machining
C65RRF5NPLD4,"SIEMENS INDUSTRY, INC.",,
C6CHDMTANVS3,STELLENBOSCH UNIVERSITY,http://www.sun.ac.za,https://linkedin.com/company/stellenbosch-university
C6CZHTXR65P9,"APPLIED INNOVATIVE TECHNOLOGIES, INC",,
C6E3PJFLXJW8,"HUDSON INSTITUTE, INC.",https://www.hudson.org,https://linkedin.com/company/hudson-institute
C6FQMLWJYGG1,MAGELLAN AEROSPACE TURBINE SERVICES LLC,,
C6FUWB64MEB5,TRIUMVR LLC,www.triumvr.com,
C6J3EN8H3M77,"SUMMIT AVIATION, INC.",,
C6KWNDH3EEB5,"CARDINAL ENGINEERING, LLC",www.cardinaleng.com,https://linkedin.com/company/cardinal-engineering-llc
C6L4JK7BBAP1,MELD MANUFACTURING CORPORATION,http://meldmanufacturing.com/,https://linkedin.com/company/meld-manufacturing
C6LBS7D7NRC8,IMCD US LLC,,
C6M7C2FLKER5,SPACE EXPLORATION TECHNOLOGIES CORP.,http://www.spacex.com,https://linkedin.com/company/spacex
C6MEGJ75RFB7,CIRCLE OF HOPE,,
C6MGEA847S33,"ENTERPRISE ENGINEERING, INC",eeiteam.com,https://linkedin.com/company/enterprise-engineering-inc._2
C6N4WMACZJP4,KG & B COMMERCIAL FLOOR SER,,
C6NATDKMP8B5,"SOLIDIFORM, INC",http://WWW.SOLIDIFORM.COM,https://linkedin.com/company/solidiform
C6NXGPCQZDW5,EARLBECK CORPORATION,http://www.earlbeck.com,https://linkedin.com/company/earlbeck-corporation
C6RZS24B1YG4,"ROSS & ASSOCIATES ENVIRONMENTAL CONSULTING, LTD.",http://www.rossstrategic.com,https://linkedin.com/company/ross-strategic
C6SMYYDWNZF5,FLODYNE CONTROLS INC,www.flodynecontrols.com,https://linkedin.com/company/flodyne-controls-inc-
C6T9BYG5EYX5,BAYLOR UNIVERSITY,,
C6WXDK8B7N79,"HENRY ELLIOTT & CO, INC",www.henryelliott.com,https://linkedin.com/company/hec
C6XTUACKQJJ9,THE FIRST ELECTRONICS CORPORATION,www.feccables.com,https://linkedin.com/company/the-first-electronics-corporation
C6Y4L9726NU1,THALES NEDERLAND B.V.,http://www.thalesgroup.com/nl/,https://linkedin.com/company/thales
C6ZVMJ9DD8A1,"PM TEC, INC.",http://www.pmtec.com,https://linkedin.com/company/pm-tec-inc.
C71LRUM2J2Y8,"E3 DIAGNOSTICS, INC.",,
C723U24K6WD3,OAX AEROSPACE LLC,https://oaxaero.com,
C73MFKKYNML9,COMPLETE PERFECTION CONSTRUCTION LLC,www.perfectionroofingny.com,https://linkedin.com/company/perfection-roofing-llc
C73TGVF5PX87,ENERGYSOLUTIONS FEDERAL SUPPORT LLC,,
C73ZLCSJL7J8,T J SALES ASSOCIATES INC,www.tjslasers.com,https://linkedin.com/company/tjs-inc.
C75JYE5CL328,REMCOM INC,https://www.remcom.com,https://linkedin.com/company/remcom-inc
C76NUJZDXL75,WSP USA ENVIRONMENT & INFRASTRUCTURE INC.,www.wsp.com,https://linkedin.com/company/wsp
C76UQGJ5DZF3,JOS GROUP LLC,www.jos-group.com,https://linkedin.com/company/jos-group-llc
C778K6FBB7G9,NORTHROP GRUMMAN SYSTEMS CORP,,
C78ZB65NMQ38,DIGITAL POWER CORPORATION,https://www.digipwr.com,https://linkedin.com/company/digipwr
C7DUMVV65594,"A-P-T RESEARCH, INC.",www.apt-research.com,https://linkedin.com/company/a-p-t-research-inc.
C7EGJNYWS4G1,AMERICAN AMPLIFIER TECHNOLOGIES LLC,,
C7G8BKGNYPF4,"RIVERSIDE ENVIRONMENTAL SERVICES, INC.",,
C7HVTLQZSWN4,CAROLLO ENGINEERS INC,https://carollo.com/,https://linkedin.com/company/carollo-engineers
C7JEV97ZZAA6,CLOUD CATALOGS LLC,www.cloud-catalogs.com,https://linkedin.com/company/cloud-catalogs
C7KFPAMVX2T3,"TOEDT HEALTH SOLUTIONS, LLC",http://toedthealth.com,https://linkedin.com/company/toedt-health-solutions-llc
C7M5NUKJPMG7,"INGENUITE, INC",http://www.ingenuite.com,https://linkedin.com/company/ingenuite
C7QJR9JJN8A3,"ULTRA PRECISION MACHINING & GRINDING, INC.",https://ultramachining.com/,https://linkedin.com/company/ultra-precision-machining-&-grinding-inc.
C7QXDAE2EUN1,"GENERAL MARINE PRODUCTS, INC",,
C7VCX5FRTCH4,PYXIS ACADEMY LLC,www.pyxisacademy.com,https://linkedin.com/company/pyxis-academy-llc
C7VYCXMLKCD9,GRAY & OSBORNE INC,,
C7XAG8YGLL16,MILLER ENVIRONMENTAL GROUP INC.,http://www.millerenv.com,https://linkedin.com/company/miller-environmental-group-inc-
C7YGECPDGVF9,"POWTEC SERVICES, LLC",www.powtecservices.com,
C7Z3U3JWVBK4,WELDON PUMP LLC,www.weldonpumps.com,https://linkedin.com/company/weldon-pump
C7ZDTAAGY2N5,IRPI LLC,https://www.irpillc.com/,https://linkedin.com/company/irpi-llc
C7ZFQ6J84XL6,"552 CLUB, LLC",,
C811AM66YC48,"INVICTUS GLOBAL SERVICES, INC",https://invictusglobalservices.com/,
C82FNKDD9AN3,"SANDS CONSULTING GROUP, INC.",https://www.ctrperfmastery.com,https://linkedin.com/company/center-for-performance-mastery
C836MERM9TM8,"TENPEARLS, LLC",http://www.10pearls.com,https://linkedin.com/company/10pearls
C884WL19XKX5,GAUNTLET AEROSPACE LLC,www.gauntletaerospace.com,
C88CN59HNL49,AEROSPACE FABRICATIONS OF GEORGIA INC,http://www.afog.com,https://linkedin.com/company/aerospace-fabrications-of-ga-inc.
C8AMEYBYETZ5,ACCURATE MACHINE & TOOL CORP,amthuntsville.com,https://linkedin.com/company/amthuntsville
C8CDF5YWF583,THE CAPTOR CORPORATION,http://www.captorcorp.com,https://linkedin.com/company/captor-corporation
C8CDG5KNNJJ4,"ISCOLA, INC.",www.iscolainc.com,https://linkedin.com/company/iscola-inc
C8CJNZRE92S8,"FIS BLUE, INC.",www.fisblue.com,https://linkedin.com/company/fis-blue-inc.
C8DZMLMEQ9M7,FAULKNER/HAYNES & ASSOCIATES INC,http://www.faulknerhaynes.com,https://linkedin.com/company/faulkner-haynes-&-associates-inc.
C8E9LMG8BQT5,"ABLE GENERAL CONTRACTOR, INC",,
C8F2MBQU2KJ5,FBS INC,,
C8H9CNG1VBD9,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,https://mountsinai.org,https://linkedin.com/company/mountsinainyc
C8H9ETW9JLV7,NELSON ENGINEERING CO.,http://WWW.NELSONENGRCO.COM,https://linkedin.com/company/nelson-engineering-co
C8J2AGMW6S68,MACHINERY WEST INC,,
C8L3CMNXPAA1,BLACK & VEATCH SPECIAL PROJECTS CORP.,,
C8MNSENHM6M1,"CANNON CONSTRUCTION, LLC",https://www.teamcannon.com,
C8MUJ91WHFC5,"PRECISION METAL PRODUCTS, INC",,
C8NJAKTWNLE5,"AQUILA, INC.",www.aquilagroup.com,https://linkedin.com/company/aquila-nm
C8Q8NC3SSM25,"APEX CONSTRUCTORS, LLC",www.apexteam.com,
C8SAVQKH2Y15,"THERMEX-THERMATRON SYSTEMS, LLC",www.THERMEX-THERMATRON.COM,https://linkedin.com/company/thermexthermatronlp
C8T6D4PR69J3,"CLEAN EARTH ENVIRONMENTAL SOLUTIONS, INC.",www.cleanearthinc.com,https://linkedin.com/company/clean-earth-inc-
C8TKBMP7EW31,FG TECHNICAL SERVICES LLC,www.fgtechnical.com,https://linkedin.com/company/florida-global-technical-services-llc
C8TYE2STK6M7,INTEGRATED FINANCIAL ENGINEERING INC.,https://www.ifegroup.com/,https://linkedin.com/company/ife-group
